x,y_expected,y_actual,error(abs),error(rate)
-9.728515625,2.00000000000000000000e0,2,4.54715394e-43,2.27357697e-43
-9.7275390625,2.00000000000000000000e0,2,4.63483655e-43,2.31741828e-43
-9.7265625,2.00000000000000000000e0,2,4.72420099e-43,2.36210049e-43
-9.7255859375,2.00000000000000000000e0,2,4.81527932e-43,2.40763966e-43
-9.724609375,2.00000000000000000000e0,2,4.90810425e-43,2.45405213e-43
-9.7236328125,2.00000000000000000000e0,2,5.00270909e-43,2.50135454e-43
-9.72265625,2.00000000000000000000e0,2,5.09912778e-43,2.54956389e-43
-9.7216796875,2.00000000000000000000e0,2,5.19739492e-43,2.59869746e-43
-9.720703125,2.00000000000000000000e0,2,5.29754574e-43,2.64877287e-43
-9.7197265625,2.00000000000000000000e0,2,5.39961617e-43,2.69980808e-43
-9.71875,2.00000000000000000000e0,2,5.50364279e-43,2.75182140e-43
-9.7177734375,2.00000000000000000000e0,2,5.60966290e-43,2.80483145e-43
-9.716796875,2.00000000000000000000e0,2,5.71771450e-43,2.85885725e-43
-9.7158203125,2.00000000000000000000e0,2,5.82783629e-43,2.91391814e-43
-9.71484375,2.00000000000000000000e0,2,5.94006773e-43,2.97003386e-43
-9.7138671875,2.00000000000000000000e0,2,6.05444901e-43,3.02722451e-43
-9.712890625,2.00000000000000000000e0,2,6.17102110e-43,3.08551055e-43
-9.7119140625,2.00000000000000000000e0,2,6.28982572e-43,3.14491286e-43
-9.7109375,2.00000000000000000000e0,2,6.41090541e-43,3.20545271e-43
-9.7099609375,2.00000000000000000000e0,2,6.53430350e-43,3.26715175e-43
-9.708984375,2.00000000000000000000e0,2,6.66006413e-43,3.33003206e-43
-9.7080078125,2.00000000000000000000e0,2,6.78823230e-43,3.39411615e-43
-9.70703125,2.00000000000000000000e0,2,6.91885384e-43,3.45942692e-43
-9.7060546875,2.00000000000000000000e0,2,7.05197547e-43,3.52598773e-43
-9.705078125,2.00000000000000000000e0,2,7.18764477e-43,3.59382239e-43
-9.7041015625,2.00000000000000000000e0,2,7.32591024e-43,3.66295512e-43
-9.703125,2.00000000000000000000e0,2,7.46682130e-43,3.73341065e-43
-9.7021484375,2.00000000000000000000e0,2,7.61042829e-43,3.80521414e-43
-9.701171875,2.00000000000000000000e0,2,7.75678250e-43,3.87839125e-43
-9.7001953125,2.00000000000000000000e0,2,7.90593621e-43,3.95296811e-43
-9.69921875,2.00000000000000000000e0,2,8.05794268e-43,4.02897134e-43
-9.6982421875,2.00000000000000000000e0,2,8.21285618e-43,4.10642809e-43
-9.697265625,2.00000000000000000000e0,2,8.37073200e-43,4.18536600e-43
-9.6962890625,2.00000000000000000000e0,2,8.53162647e-43,4.26581324e-43
-9.6953125,2.00000000000000000000e0,2,8.69559701e-43,4.34779851e-43
-9.6943359375,2.00000000000000000000e0,2,8.86270211e-43,4.43135105e-43
-9.693359375,2.00000000000000000000e0,2,9.03300136e-43,4.51650068e-43
-9.6923828125,2.00000000000000000000e0,2,9.20655549e-43,4.60327774e-43
-9.69140625,2.00000000000000000000e0,2,9.38342636e-43,4.69171318e-43
-9.6904296875,2.00000000000000000000e0,2,9.56367703e-43,4.78183852e-43
-9.689453125,2.00000000000000000000e0,2,9.74737172e-43,4.87368586e-43
-9.6884765625,2.00000000000000000000e0,2,9.93457589e-43,4.96728794e-43
-9.6875,2.00000000000000000000e0,2,1.01253562e-42,5.06267810e-43
-9.6865234375,2.00000000000000000000e0,2,1.03197806e-42,5.15989031e-43
-9.685546875,2.00000000000000000000e0,2,1.05179184e-42,5.25895919e-43
-9.6845703125,2.00000000000000000000e0,2,1.07198400e-42,5.35992000e-43
-9.68359375,2.00000000000000000000e0,2,1.09256173e-42,5.46280867e-43
-9.6826171875,2.00000000000000000000e0,2,1.11353236e-42,5.56766182e-43
-9.681640625,2.00000000000000000000e0,2,1.13490335e-42,5.67451676e-43
-9.6806640625,2.00000000000000000000e0,2,1.15668230e-42,5.78341149e-43
-9.6796875,2.00000000000000000000e0,2,1.17887695e-42,5.89438474e-43
-9.6787109375,2.00000000000000000000e0,2,1.20149519e-42,6.00747597e-43
-9.677734375,2.00000000000000000000e0,2,1.22454508e-42,6.12272538e-43
-9.6767578125,2.00000000000000000000e0,2,1.24803479e-42,6.24017393e-43
-9.67578125,2.00000000000000000000e0,2,1.27197267e-42,6.35986336e-43
-9.6748046875,2.00000000000000000000e0,2,1.29636724e-42,6.48183619e-43
-9.673828125,2.00000000000000000000e0,2,1.32122715e-42,6.60613574e-43
-9.6728515625,2.00000000000000000000e0,2,1.34656123e-42,6.73280616e-43
-9.671875,2.00000000000000000000e0,2,1.37237848e-42,6.86189242e-43
-9.6708984375,2.00000000000000000000e0,2,1.39868807e-42,6.99344035e-43
-9.669921875,2.00000000000000000000e0,2,1.42549933e-42,7.12749663e-43
-9.6689453125,2.00000000000000000000e0,2,1.45282177e-42,7.26410884e-43
-9.66796875,2.00000000000000000000e0,2,1.48066509e-42,7.40332543e-43
-9.6669921875,2.00000000000000000000e0,2,1.50903916e-42,7.54519579e-43
-9.666015625,2.00000000000000000000e0,2,1.53795405e-42,7.68977023e-43
-9.6650390625,2.00000000000000000000e0,2,1.56742000e-42,7.83710001e-43
-9.6640625,2.00000000000000000000e0,2,1.59744747e-42,7.98723735e-43
-9.6630859375,2.00000000000000000000e0,2,1.62804709e-42,8.14023547e-43
-9.662109375,2.00000000000000000000e0,2,1.65922971e-42,8.29614857e-43
-9.6611328125,2.00000000000000000000e0,2,1.69100638e-42,8.45503190e-43
-9.66015625,2.00000000000000000000e0,2,1.72338834e-42,8.61694172e-43
-9.6591796875,2.00000000000000000000e0,2,1.75638707e-42,8.78193537e-43
-9.658203125,2.00000000000000000000e0,2,1.79001425e-42,8.95007127e-43
-9.6572265625,2.00000000000000000000e0,2,1.82428179e-42,9.12140894e-43
